Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value,GPU Memory GB,CPU_TDP_W,GPU_TDP_W,Total CPUs,Total GPUs,Total CPU TDP,Total GPU TDP,Total TDP,Watts / CPU+GPU TDP
Table - Inference (3).csv,2.1-0089,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Server,System Watts,3120.34,80,225,400.0,2,8,450,3200.0,3650.0,0.8548876712328768
Table - Inference (3).csv,2.1-0102,Qualcomm,Available Cloud,Gigabyte R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,613.32,,120,75.0,2,8,240,600.0,840.0,0.7301428571428572
Table - Inference (3).csv,2.1-0102,Qualcomm,Available Cloud,Gigabyte R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,595.9,,120,75.0,2,8,240,600.0,840.0,0.7094047619047619
Table - Inference (3).csv,2.1-0102,Qualcomm,Available Cloud,Gigabyte R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,590.57,,120,75.0,2,8,240,600.0,840.0,0.7030595238095239
Table - Inference (3).csv,2.1-0102,Qualcomm,Available Cloud,Gigabyte R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,549.22,,120,75.0,2,8,240,600.0,840.0,0.6538333333333334
Table - Inference (3).csv,2.1-0102,Qualcomm,Available Cloud,Gigabyte R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,781.94,,120,75.0,2,8,240,600.0,840.0,0.9308809523809525
Table - Inference (3).csv,2.1-0102,Qualcomm,Available Cloud,Gigabyte R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,723.19,,120,75.0,2,8,240,600.0,840.0,0.8609404761904762
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,4166.64,80,350,700.0,2,8,700,5600.0,6300.0,0.6613714285714286
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,4166.64,80,350,700.0,2,8,700,5600.0,6300.0,0.6613714285714286
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,5038.23,80,350,700.0,2,8,700,5600.0,6300.0,0.7997190476190476
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,5223.9,80,350,700.0,2,8,700,5600.0,6300.0,0.8291904761904761
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,5594.39,80,350,700.0,2,8,700,5600.0,6300.0,0.8879984126984127
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,5528.3,80,350,700.0,2,8,700,5600.0,6300.0,0.8775079365079366
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Offline,System Watts,5629.87,80,350,700.0,2,8,700,5600.0,6300.0,0.8936301587301587
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Server,System Watts,5794.91,80,350,700.0,2,8,700,5600.0,6300.0,0.919826984126984
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,4199.93,80,350,700.0,2,8,700,5600.0,6300.0,0.6666555555555556
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,4400.42,80,350,700.0,2,8,700,5600.0,6300.0,0.6984793650793651
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,4063.98,80,350,700.0,2,8,700,5600.0,6300.0,0.6450761904761905
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,4135.72,80,350,700.0,2,8,700,5600.0,6300.0,0.6564634920634921
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Offline,System Watts,4554.48,80,350,700.0,2,8,700,5600.0,6300.0,0.7229333333333333
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Server,System Watts,4545.92,80,350,700.0,2,8,700,5600.0,6300.0,0.7215746031746032
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Offline,System Watts,3805.44,80,350,700.0,2,8,700,5600.0,6300.0,0.6040380952380953
Table - Inference (5).csv,3.1-0109,NVIDIA,Available Cloud,NVIDIA DGX H100 (8x H100-SXM-80GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8480C,2,2,NVIDIA H100,NVIDIA H100-SXM-80GB,SXM,80GB,NVIDIA H100-SXM-80GB,8,Closed - Power,1,8,Inference,gptj-99,Server,System Watts,3830.87,80,350,700.0,2,8,700,5600.0,6300.0,0.6080746031746032
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,2144.75,80,225,700.0,2,8,450,5600.0,6050.0,0.354504132231405
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,2144.75,80,225,700.0,2,8,450,5600.0,6050.0,0.354504132231405
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,3047.66,80,225,700.0,2,8,450,5600.0,6050.0,0.5037454545454545
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,3348.38,80,225,700.0,2,8,450,5600.0,6050.0,0.5534512396694216
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,3310.2,80,225,700.0,2,8,450,5600.0,6050.0,0.5471404958677686
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,3116.67,80,225,700.0,2,8,450,5600.0,6050.0,0.5151520661157025
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Offline,System Watts,2955.39,80,225,700.0,2,8,450,5600.0,6050.0,0.48849421487603306
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,DLRM-v2-99,Server,System Watts,3049.98,80,225,700.0,2,8,450,5600.0,6050.0,0.5041289256198347
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,2235.99,80,225,700.0,2,8,450,5600.0,6050.0,0.3695851239669421
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,2248.54,80,225,700.0,2,8,450,5600.0,6050.0,0.3716595041322314
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,2268.11,80,225,700.0,2,8,450,5600.0,6050.0,0.3748942148760331
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,2272.53,80,225,700.0,2,8,450,5600.0,6050.0,0.3756247933884298
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Offline,System Watts,2254.6,80,225,700.0,2,8,450,5600.0,6050.0,0.37266115702479335
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Server,System Watts,2347.19,80,225,700.0,2,8,450,5600.0,6050.0,0.38796528925619833
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,gptj-99,Offline,System Watts,2195.34,80,225,700.0,2,8,450,5600.0,6050.0,0.36286611570247934
Table - Inference (5).csv,3.1-0113,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x H100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA H100,NVIDIA H100-PCIe-80GB,PCIe,80GB,NVIDIA H100-PCIe-80GB,8,Closed - Power,1,8,Inference,gptj-99,Server,System Watts,2187.31,80,225,700.0,2,8,450,5600.0,6050.0,0.3615388429752066
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Offline,System Watts,1098.44,,225,75.0,2,16,450,1200.0,1650.0,0.6657212121212122
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.0,Server,System Watts,1091.04,,225,75.0,2,16,450,1200.0,1650.0,0.6612363636363636
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Offline,System Watts,1191.47,,225,75.0,2,16,450,1200.0,1650.0,0.7221030303030304
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,BERT-99.9,Server,System Watts,1163.16,,225,75.0,2,16,450,1200.0,1650.0,0.7049454545454545
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Offline,System Watts,1425.32,,225,75.0,2,16,450,1200.0,1650.0,0.863830303030303
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,ResNet,Server,System Watts,1417.29,,225,75.0,2,16,450,1200.0,1650.0,0.8589636363636364
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,RetinaNet,Offline,System Watts,982.86,,225,75.0,2,16,450,1200.0,1650.0,0.5956727272727272
Table - Inference (5).csv,3.1-0123,Qualcomm,Available Cloud,GIGABYTE G292-Z43 (16x QAIC100 Pro; EE),AMD EPYC 7742 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,16,Closed - Power,1,16,Inference,RetinaNet,Server,System Watts,980.13,,225,75.0,2,16,450,1200.0,1650.0,0.5940181818181818
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,534.62,,120,75.0,2,8,240,600.0,840.0,0.636452380952381
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,529.57,,120,75.0,2,8,240,600.0,840.0,0.6304404761904763
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,617.11,,120,75.0,2,8,240,600.0,840.0,0.7346547619047619
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,599.4,,120,75.0,2,8,240,600.0,840.0,0.7135714285714285
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,686.11,,120,75.0,2,8,240,600.0,840.0,0.816797619047619
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,631.21,,120,75.0,2,8,240,600.0,840.0,0.7514404761904763
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,RetinaNet,Offline,System Watts,469.22,,120,75.0,2,8,240,600.0,840.0,0.5585952380952381
Table - Inference (5).csv,3.1-0124,Qualcomm,Available Cloud,GIGABYTE R282-Z93 (8x QAIC100 Pro; EE),AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Closed - Power,1,8,Inference,RetinaNet,Server,System Watts,455.41,,120,75.0,2,8,240,600.0,840.0,0.542154761904762
