Name,API Name,Instance Family,CoreMark Score,Compute Family,FFmpeg FPS,Instance Memory,Memory Speed,Uses NUMA Architecture,NUMA Node Count,Max NUMA Distance,Cores per NUMA Node (Avg),Threads per NUMA Node (Avg),Memory per NUMA Node (Avg MB),L3 Cache per NUMA Node (Avg MB),L3 Cache Shared,Compute Units (ECU),vCPUs,GiB of Memory per vCPU,GPUs,GPU model,GPU memory,CUDA Compute Capability,FPGAs,ECU per vCPU,Physical Processor,Clock Speed(GHz),Intel AVX,Intel AVX2,Intel AVX-512,Intel Turbo,Instance Storage,Instance Storage: already warmed-up,Instance Storage: SSD TRIM Support,Arch,Network Performance,EBS Optimized: Baseline Bandwidth,EBS Optimized: Baseline Throughput (128K),EBS Optimized: Baseline IOPS (16K),EBS Optimized: Max Bandwidth,EBS Optimized: Max Throughput (128K),EBS Optimized: Max IOPS (16K),EBS Exposed as NVMe,Max IPs,Max ENIs,Enhanced Networking,Bare metal,Trunking compatible,Branch interface,VPC Only,IPv6 Support,Placement Group Support,Linux Virtualization,On EMR,Availability Zones,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Linux Spot Average cost,RHEL On Demand cost,RHEL Reserved cost,RHEL Spot Minimum cost,RHEL Spot Maximum cost,RHEL with HA On Demand cost,RHEL with HA Reserved cost,RHEL with HA Spot Minimum cost,RHEL with HA Spot Maximum cost,SLES On Demand cost,SLES Reserved cost,SLES Spot Minimum cost,SLES Spot Maximum cost,Windows On Demand cost,Windows Reserved cost,Windows Spot Minimum cost,Windows Spot Average cost,Dedicated Host On Demand,Dedicated Host Reserved,Windows SQL Web On Demand cost,Windows SQL Web Reserved cost,Windows SQL Std On Demand cost,Windows SQL Std Reserved cost,Windows SQL Ent On Demand cost,Windows SQL Ent Reserved cost,Linux SQL Web On Demand cost,Linux SQL Web Reserved cost,Linux SQL Std On Demand cost,Linux SQL Std Reserved cost,Linux SQL Ent On Demand cost,Linux SQL Ent Reserved cost,Linux Spot Interrupt Frequency,EMR cost,Generation,GPU Architectures,GPU Temp (Avg °C),FFmpeg Used CUDA,FFmpeg Speed,GPU Power Draw (Avg Watts),GPU Power Limit (Watts),GPU Graphics Clock (Avg MHz),GPU SM Clock (Avg MHz),GPU Memory Clock (Avg MHz),GPU Video Clock (Avg MHz),On Demand (Vantage),Linux Spot Average cost (Vantage),Linux Reserved cost (Vantage),On Demand Numeric,Linux Spot Average Numeric,Linux Reserved Numeric,On Demand Filled,Linux Spot Average cost Filled,Linux Reserved cost Filled,gpu_model_clean,cpu_model_clean,gpu_count,vcpu_count,memory_gib,price_usd_per_hour,reserved_price_usd_per_hour,spot_price_usd_per_hour,cpu_tdp_w_package,threads_per_package,cpu_tdp_w_per_vcpu,cpu_source_type,cpu_source_name,cpu_source_note,cpu_mapping_status,gpu_tdp_w_per_gpu,storage_is_local_ssd,storage_total_gb,storage_drive_count_explicit,storage_text_clean,proxy_model,proxy_capacity_gb,idle_w,active_w,idle_w_per_tb,active_w_per_tb,source_type,source_note,estimated_drive_count,estimated_per_drive_gb,storage_total_tb,ssd_idle_w_per_tb,ssd_active_w_per_tb,ssd_idle_w_total,ssd_active_w_total,ram_idle_w_total,ram_active_w_total,gpu_mapping_status,scenario,cpu_utilization,gpu_utilization,ssd_state,ram_state,total_cpu_power_w,total_gpu_power_w,total_ram_power_w,total_ssd_power_w,other_components_power_w,total_power_w,total_power_mw,voll_usd_per_mwh,voll_reserved_usd_per_mwh,voll_spot_usd_per_mwh
G6 Graphics and Machine Learning GPU 48xlarge,g6.48xlarge,g6,"3,842,689.883",GPU instance,131.0 fps,768 GiB,3200 MT/s,Yes,2.0,32.0,48.0,96.0,372844 MB,192.0 MB,Yes,0 units,192 vCPUs,4.00 GiB/vCPU,8.0,NVIDIA L4,192 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,7520 GB (8×940 GB NVMe SSD),Yes,Yes,x86_64,100 Gigabit,60000 Mbps,7500 MB/s,240000 IOPS,60000 Mbps,7500 MB/s,240000 IOPS,Yes,750.0,15.0,Yes,No,Yes,107.0,Yes,Yes,Yes,Unknown,Yes,,$13.3504 hourly,$8.6911 hourly,$4.8736 hourly,$6.7393 hourly,$15.1936 hourly,$10.5343 hourly,$6.7168 hourly,$9.884 hourly,$17.2096 hourly,$12.5503 hourly,,,$13.4754 hourly,$8.751 hourly,$4.9986 hourly,$8.1658 hourly,$22.1824 hourly,$17.5231 hourly,$10.167 hourly,$10.2607 hourly,$14.685 hourly,$9.56 hourly,$25.4272 hourly,$20.7679 hourly,$45.2224 hourly,$40.5631 hourly,$94.1824 hourly,$89.5231 hourly,$16.5952 hourly,$11.9359 hourly,$36.3904 hourly,$31.7311 hourly,$85.3504 hourly,$80.6911 hourly,15-20%,$3.3376 hourly,current,"Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace",38.4°C,Yes,4.37x,23.0W,23.0W,1588 MHz,1588 MHz,4790 MHz,1519 MHz,,,,13.3504,6.7393,8.6911,13.3504,6.7393,8.6911,L4,AMD EPYC 7R13 Processor,8.0,192.0,768.0,13.3504,8.6911,6.7393,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,72,True,7520.0,8,7520 GB (8×940 GB NVMe SSD),Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,8,940.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,677.6000000000001,696.9600000000002,0.0,0.0,0.0,1374.5600000000004,0.0013745600000000004,9712.489814922592,6322.823303457105,4902.878011872889
G6 Graphics and Machine Learning GPU Quadruple Extra Large,g6.4xlarge,g6,"332,519.354",GPU instance,133.0 fps,64 GiB,3200 MT/s,No,,,,,,,,0 units,16 vCPUs,4.00 GiB/vCPU,1.0,NVIDIA L4,24 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,600 GB NVMe SSD,Yes,Yes,x86_64,Up to 25 Gigabit,8000 Mbps,1000 MB/s,32000 IOPS,8000 Mbps,1000 MB/s,32000 IOPS,Yes,240.0,8.0,Yes,No,Yes,54.0,Yes,Yes,Yes,Unknown,Yes,,$1.3232 hourly,$0.8614 hourly,$0.5766 hourly,$0.6691 hourly,$1.496 hourly,$1.0342 hourly,$0.7494 hourly,$0.9842 hourly,$1.72 hourly,$1.2582 hourly,,,$1.4482 hourly,$0.9213 hourly,$0.7016 hourly,$0.9364 hourly,$2.0592 hourly,$1.5974 hourly,$0.9259 hourly,$1.0065 hourly,$14.685 hourly,$9.56 hourly,$2.3296 hourly,$1.8678 hourly,$3.9792 hourly,$3.5174 hourly,$8.0592 hourly,$7.5974 hourly,$1.5936 hourly,$1.1318 hourly,$3.2432 hourly,$2.7814 hourly,$7.3232 hourly,$6.8614 hourly,>20%,$0.3308 hourly,current,Ada Lovelace,47.0°C,Yes,4.43x,28.0W,28.0W,2040 MHz,2040 MHz,6251 MHz,1770 MHz,,,,1.3232,0.6691,0.8614,1.3232,0.6691,0.8614,L4,AMD EPYC 7R13 Processor,1.0,16.0,64.0,1.3232,0.8614,0.6691,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,72,True,600.0,,600 GB NVMe SSD,Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,1,600.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,56.466666666666676,87.12000000000002,0.0,0.0,0.0,143.5866666666667,0.0001435866666666667,9215.340328721326,5999.164267805737,4659.903426501995
G6 Graphics and Machine Learning GPU Eight Extra Large,g6.8xlarge,g6,"689,915.378",GPU instance,135.0 fps,128 GiB,3200 MT/s,No,,,,,,,,0 units,32 vCPUs,4.00 GiB/vCPU,1.0,NVIDIA L4,24 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,900 GB (2×450 GB NVMe SSD),Yes,Yes,x86_64,25 Gigabit,16000 Mbps,2000 MB/s,64000 IOPS,16000 Mbps,2000 MB/s,64000 IOPS,Yes,240.0,8.0,Yes,No,Yes,84.0,Yes,Yes,Yes,Unknown,Yes,,$2.0144 hourly,$1.3114 hourly,$0.8607 hourly,$1.1537 hourly,$2.36 hourly,$1.657 hourly,$1.2063 hourly,$1.6592 hourly,$2.808 hourly,$2.105 hourly,,,$2.1394 hourly,$1.3713 hourly,$0.9857 hourly,$1.4386 hourly,$3.4864 hourly,$2.7834 hourly,$1.6916 hourly,$1.6999 hourly,$14.685 hourly,$9.56 hourly,$4.0272 hourly,$3.3242 hourly,$7.3264 hourly,$6.6234 hourly,$15.4864 hourly,$14.7834 hourly,$2.5552 hourly,$1.8522 hourly,$5.8544 hourly,$5.1514 hourly,$14.0144 hourly,$13.3114 hourly,>20%,$0.5036 hourly,current,Ada Lovelace,55.0°C,Yes,4.49x,29.0W,29.0W,2040 MHz,2040 MHz,6251 MHz,1770 MHz,,,,2.0144,1.1537,1.3114,2.0144,1.1537,1.3114,L4,AMD EPYC 7R13 Processor,1.0,32.0,128.0,2.0144,1.3114,1.1537,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,72,True,900.0,2,900 GB (2×450 GB NVMe SSD),Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,2,450.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,112.93333333333335,87.12000000000002,0.0,0.0,0.0,200.05333333333337,0.00020005333333333338,10069.314849373499,6555.251932817913,5766.962143428417
G6 Graphics and Machine Learning GPU Extra Large,g6.xlarge,g6,"83,813.515",GPU instance,134.0 fps,16 GiB,3200 MT/s,No,,,,,,,,0 units,4 vCPUs,4.00 GiB/vCPU,1.0,NVIDIA L4,24 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,250 GB NVMe SSD,Yes,Yes,x86_64,Up to 10 Gigabit,1000 Mbps,125 MB/s,4000 IOPS,5000 Mbps,625 MB/s,20000 IOPS,Yes,60.0,4.0,Yes,No,Yes,18.0,Yes,Yes,Yes,Unknown,Yes,,$0.8048 hourly,$0.5239 hourly,$0.3454 hourly,$0.384 hourly,$0.8624 hourly,$0.5815 hourly,$0.403 hourly,$0.5224 hourly,$0.9324 hourly,$0.6515 hourly,,,$0.8611 hourly,$0.5739 hourly,$0.4017 hourly,$0.5211 hourly,$0.9888 hourly,$0.7079 hourly,$0.2712 hourly,$0.2719 hourly,$14.685 hourly,$9.56 hourly,$1.0564 hourly,$0.7755 hourly,$1.4688 hourly,$1.1879 hourly,$2.4888 hourly,$2.2079 hourly,$0.8724 hourly,$0.5915 hourly,$1.2848 hourly,$1.0039 hourly,$2.3048 hourly,$2.0239 hourly,>20%,$0.2012 hourly,current,Ada Lovelace,44.0°C,Yes,4.45x,27.0W,27.0W,2040 MHz,2040 MHz,6251 MHz,1770 MHz,,,,0.8048,0.384,0.5239,0.8048,0.384,0.5239,L4,AMD EPYC 7R13 Processor,1.0,4.0,16.0,0.8048,0.5239,0.384,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,72,True,250.0,,250 GB NVMe SSD,Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,1,250.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,14.116666666666669,87.12000000000002,0.0,0.0,0.0,101.2366666666667,0.0001012366666666667,7949.688847914125,5175.002469460997,3793.0920944321874
G6e Graphics and Machine Learning GPU 12xlarge Extra Large,g6e.12xlarge,g6e,"1,061,946.903",GPU instance,143.0 fps,384 GiB,3200 MT/s,No,,,,,,,,0 units,48 vCPUs,8.00 GiB/vCPU,4.0,NVIDIA L40S,192 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,3800 GB (2×1900 GB NVMe SSD),Yes,Yes,x86_64,100 Gigabit,20000 Mbps,2500 MB/s,80000 IOPS,20000 Mbps,2500 MB/s,80000 IOPS,Yes,300.0,10.0,Yes,No,Yes,112.0,Yes,Yes,Yes,Unknown,No,,$10.4926 hourly,$6.6104 hourly,$3.7679 hourly,$4.6012 hourly,$11.011 hourly,$7.1288 hourly,$4.2863 hourly,$6.1852 hourly,$11.683 hourly,$7.8008 hourly,,,$10.6176 hourly,$6.6703 hourly,$3.8929 hourly,$5.7918 hourly,$12.7006 hourly,$8.8184 hourly,$3.2573 hourly,$3.5406 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,>20%,,current,"Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace",33.8°C,Yes,4.75x,79.0W,79.0W,2520 MHz,2520 MHz,9001 MHz,1965 MHz,,,,10.4926,4.6012,6.6104,10.4926,4.6012,6.6104,L40S,AMD EPYC 7R13 Processor,4.0,48.0,384.0,10.4926,6.6104,4.6012,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,3800.0,2,3800 GB (2×1900 GB NVMe SSD),Benchmark for medium,2.5,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,2,1900.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,169.40000000000003,1694.0000000000002,0.0,0.0,0.0,1863.4000000000003,0.0018634000000000003,5630.889771385638,3547.4938284855634,2469.249758505957
G6e Graphics and Machine Learning GPU 16xlarge Extra Large,g6e.16xlarge,g6e,"1,347,368.421",GPU instance,129.0 fps,512 GiB,3200 MT/s,No,,,,,,,,0 units,64 vCPUs,8.00 GiB/vCPU,1.0,NVIDIA L40S,48 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,1900 GB (2×950 GB NVMe SSD),Yes,Yes,x86_64,35 Gigabit,20000 Mbps,2500 MB/s,80000 IOPS,20000 Mbps,2500 MB/s,80000 IOPS,Yes,750.0,15.0,Yes,No,Yes,107.0,Yes,Yes,Yes,Unknown,No,,$7.5772 hourly,$4.7736 hourly,$1.5861 hourly,$1.8731 hourly,$8.2684 hourly,$5.4648 hourly,$2.2773 hourly,$2.6652 hourly,$9.1644 hourly,$6.3608 hourly,,,$7.7022 hourly,$4.8335 hourly,$1.7111 hourly,$2.099 hourly,$10.5212 hourly,$7.7176 hourly,$3.7102 hourly,$3.753 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,>20%,,current,Ada Lovelace,34.0°C,Yes,4.29x,80.0W,80.0W,2520 MHz,2520 MHz,9001 MHz,1965 MHz,,,,7.5772,1.8731,4.7736,7.5772,1.8731,4.7736,L40S,AMD EPYC 7R13 Processor,1.0,64.0,512.0,7.5772,4.7736,1.8731,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,1900.0,2,1900 GB (2×950 GB NVMe SSD),Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,2,950.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,225.8666666666667,423.50000000000006,0.0,0.0,0.0,649.3666666666668,0.0006493666666666668,11668.600174529027,7351.1626713207725,2884.5028489297256
G6e Graphics and Machine Learning GPU 24xlarge,g6e.24xlarge,g6e,"1,793,470.646",GPU instance,144.0 fps,768 GiB,3200 MT/s,No,,,,,,,,0 units,96 vCPUs,8.00 GiB/vCPU,4.0,NVIDIA L40S,192 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,3800 GB (2×1900 GB NVMe SSD),Yes,Yes,x86_64,200 Gigabit,30000 Mbps,3750 MB/s,120000 IOPS,30000 Mbps,3750 MB/s,120000 IOPS,Yes,1000.0,20.0,Yes,No,Yes,102.0,Yes,Yes,Yes,Unknown,No,,$15.0656 hourly,$9.4913 hourly,$3.2589 hourly,$4.0722 hourly,$16.1024 hourly,$10.5281 hourly,$4.2957 hourly,$5.4925 hourly,$17.4464 hourly,$11.8721 hourly,,,$15.1906 hourly,$9.5512 hourly,$3.3839 hourly,$4.5807 hourly,$19.4816 hourly,$13.9073 hourly,$5.9226 hourly,$5.9226 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,>20%,,current,"Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace",31.3°C,Yes,4.80x,78.0W,78.0W,2520 MHz,2520 MHz,9001 MHz,1965 MHz,,,,15.0656,4.0722,9.4913,15.0656,4.0722,9.4913,L40S,AMD EPYC 7R13 Processor,4.0,96.0,768.0,15.0656,9.4913,4.0722,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,3800.0,2,3800 GB (2×1900 GB NVMe SSD),Benchmark for medium,2.5,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,2,1900.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,338.80000000000007,1694.0000000000002,0.0,0.0,0.0,2032.8000000000002,0.0020328,7411.255411255412,4669.077134986226,2003.246753246753
G6e Graphics and Machine Learning GPU Double Extra Large,g6e.2xlarge,g6e,"163,968.026",GPU instance,143.0 fps,64 GiB,3200 MT/s,No,,,,,,,,0 units,8 vCPUs,8.00 GiB/vCPU,1.0,NVIDIA L40S,48 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,450 GB NVMe SSD,Yes,Yes,x86_64,Up to 20 Gigabit,2000 Mbps,250 MB/s,8000 IOPS,5000 Mbps,625 MB/s,20000 IOPS,Yes,60.0,4.0,Yes,No,Yes,38.0,Yes,Yes,Yes,Unknown,No,,$2.2421 hourly,$1.4125 hourly,$0.8458 hourly,$0.989 hourly,$2.3573 hourly,$1.5277 hourly,$0.961 hourly,$1.2718 hourly,$2.4973 hourly,$1.6677 hourly,,,$2.3671 hourly,$1.4724 hourly,$0.9708 hourly,$1.2816 hourly,$2.6101 hourly,$1.7805 hourly,$0.6106 hourly,$0.6109 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,5-10%,,current,Ada Lovelace,32.0°C,Yes,4.74x,76.0W,76.0W,2520 MHz,2520 MHz,9001 MHz,1965 MHz,,,,2.2421,0.989,1.4125,2.2421,0.989,1.4125,L40S,AMD EPYC 7R13 Processor,1.0,8.0,64.0,2.2421,1.4125,0.989,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,450.0,,450 GB NVMe SSD,Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,1,450.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,28.233333333333338,423.50000000000006,0.0,0.0,0.0,451.7333333333334,0.0004517333333333334,4963.326446280992,3126.844746162928,2189.3447461629275
G6e Graphics and Machine Learning GPU 48xlarge,g6e.48xlarge,g6e,"3,635,502.959",GPU instance,142.0 fps,1536 GiB,3200 MT/s,Yes,2.0,32.0,48.0,96.0,763916 MB,192.0 MB,Yes,0 units,192 vCPUs,8.00 GiB/vCPU,8.0,NVIDIA L40S,384 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,7600 GB (4×1900 GB NVMe SSD),Yes,Yes,x86_64,400 Gigabit,60000 Mbps,7500 MB/s,240000 IOPS,60000 Mbps,7500 MB/s,240000 IOPS,Yes,2000.0,40.0,Yes,No,Yes,82.0,Yes,Yes,Yes,Unknown,No,,$30.1312 hourly,$18.9826 hourly,$4.2588 hourly,$9.5052 hourly,$31.9744 hourly,$20.8258 hourly,$6.102 hourly,$13.5917 hourly,$33.9904 hourly,$22.8418 hourly,,,$30.2562 hourly,$19.0425 hourly,$4.3838 hourly,$11.8735 hourly,$38.9632 hourly,$27.8146 hourly,$12.0945 hourly,$12.101 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,10-15%,,current,"Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace, Ada Lovelace",33.6°C,Yes,4.72x,78.0W,78.0W,2261 MHz,2261 MHz,9001 MHz,1868 MHz,,,,30.1312,9.5052,18.9826,30.1312,9.5052,18.9826,L40S,AMD EPYC 7R13 Processor,8.0,192.0,1536.0,30.1312,18.9826,9.5052,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,7600.0,4,7600 GB (4×1900 GB NVMe SSD),Benchmark for medium,2.5,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,4,1900.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,677.6000000000001,3388.0000000000005,0.0,0.0,0.0,4065.6000000000004,0.0040656,7411.255411255412,4669.077134986226,2337.9574970484064
G6e Graphics and Machine Learning GPU Quadruple Extra Large,g6e.4xlarge,g6e,"343,366.06",GPU instance,143.0 fps,128 GiB,3200 MT/s,No,,,,,,,,0 units,16 vCPUs,8.00 GiB/vCPU,1.0,NVIDIA L40S,48 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,600 GB NVMe SSD,Yes,Yes,x86_64,20 Gigabit,8000 Mbps,1000 MB/s,32000 IOPS,8000 Mbps,1000 MB/s,32000 IOPS,Yes,240.0,8.0,Yes,No,Yes,54.0,Yes,Yes,Yes,Unknown,No,,$3.0042 hourly,$1.8927 hourly,$1.2049 hourly,$1.2503 hourly,$3.177 hourly,$2.0655 hourly,$1.3777 hourly,$1.528 hourly,$3.401 hourly,$2.2895 hourly,,,$3.1292 hourly,$1.9526 hourly,$1.3299 hourly,$1.4802 hourly,$3.7402 hourly,$2.6287 hourly,$1.1271 hourly,$1.245 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,>20%,,current,Ada Lovelace,30.0°C,Yes,4.76x,80.0W,80.0W,2520 MHz,2520 MHz,9001 MHz,1965 MHz,,,,3.0042,1.2503,1.8927,3.0042,1.2503,1.8927,L40S,AMD EPYC 7R13 Processor,1.0,16.0,128.0,3.0042,1.8927,1.2503,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,600.0,,600 GB NVMe SSD,Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,1,600.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,56.466666666666676,423.50000000000006,0.0,0.0,0.0,479.96666666666675,0.00047996666666666677,6259.184665601777,3943.398847142162,2604.972567539412
G6e Graphics and Machine Learning GPU Eight Extra Large,g6e.8xlarge,g6e,"692,715.662",GPU instance,110.0 fps,256 GiB,3200 MT/s,No,,,,,,,,0 units,32 vCPUs,8.00 GiB/vCPU,1.0,NVIDIA L40S,48 GiB,8.9,0,0.0000 units,AMD EPYC 7R13 Processor,2.6 GHz,,,,,900 GB (2×450 GB NVMe SSD),Yes,Yes,x86_64,25 Gigabit,16000 Mbps,2000 MB/s,64000 IOPS,16000 Mbps,2000 MB/s,64000 IOPS,Yes,240.0,8.0,Yes,No,Yes,84.0,Yes,Yes,Yes,Unknown,No,,$4.5286 hourly,$2.853 hourly,$1.2553 hourly,$1.4238 hourly,$4.8742 hourly,$3.1986 hourly,$1.6009 hourly,$2.0464 hourly,$5.3222 hourly,$3.6466 hourly,,,$4.6536 hourly,$2.9129 hourly,$1.3803 hourly,$1.8258 hourly,$6.0006 hourly,$4.325 hourly,$1.9628 hourly,$2.0144 hourly,$33.144 hourly,$9.56 hourly,,,,,,,,,,,,,15-20%,,current,Ada Lovelace,34.0°C,Yes,3.65x,78.0W,78.0W,2520 MHz,2520 MHz,9001 MHz,1965 MHz,,,,4.5286,1.4238,2.853,4.5286,1.4238,2.853,L40S,AMD EPYC 7R13 Processor,1.0,32.0,256.0,4.5286,2.853,1.4238,280.0,96.0,2.9166666666666665,benchmark_proxy,"Closest EPYC Milan custom-SKU benchmark/reference listings, serverorbit",AWS custom Milan part; package TDP inferred from common benchmark/reference sources.,resolved,350,True,900.0,2,900 GB (2×450 GB NVMe SSD),Benchmark for small,1.0,0.0,0.0,0.0,0.0,proxy_reference,Proxy SSD class with watts expressed on a per-TB basis.,2,450.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,resolved,trng_median,1.1,1.1,idle,active,112.93333333333335,423.50000000000006,0.0,0.0,0.0,536.4333333333334,0.0005364333333333334,8442.055552103398,5318.461442863357,2654.197477163984
