date,voll_mean,voll_min,voll_max,obs_count,series,aws_ondemand_price_usd_per_hour,aws_ondemand_voll,azure_ondemand_price_usd_per_hour,azure_ondemand_voll,comparison_power_mw
2025-10-19,1936.399568810636,529.8688465684513,3446.819978440532,15,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-20,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-20,2113.6187182382832,557.9186130075459,3306.1893639956884,14,EC2 p4d.24xlarge us-east-1,24.153,5424.1286414330925,32.77,7359.414301113907,0.0044528
2025-10-21,2015.187073302192,601.6888250089831,3164.5706072583544,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-22,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-22,1856.5207026175408,627.605102407474,2919.48886094143,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-23,1834.3980624118967,659.8769313690262,2769.1789435860583,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-24,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-24,1837.8757935082047,669.0846209126842,2654.3074020840822,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-25,1924.5388669301715,707.1730147323033,2637.1272008623787,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-26,2007.7563555515633,736.6825368307582,2610.1778656126485,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-27,2061.1231653721775,768.303090190442,2578.9390945023356,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-27,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-28,1987.0996098762898,796.5549766439095,2571.1462450592885,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-29,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-29,2097.2836452085467,826.9403521379807,2559.400826446281,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-30,1982.1322452251309,869.4753862738053,2565.9809558030906,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-31,2025.746239926082,922.4308300395257,2634.8365073661516,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-10-31,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-01,2161.5882141573843,975.2290693496228,2619.8347107438017,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-02,1928.078961552282,998.6525332375135,2604.8778296802016,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-03,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-03,2035.6879067353377,1039.0540783327344,2590.504850880345,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-04,2103.141670582382,1105.3269852676967,2565.0601868487242,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-05,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-05,2048.016135914481,1153.8807042759613,2523.782788357887,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-06,2088.0328910220214,1226.8460294646068,2511.296263025512,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-07,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-07,2039.4214234382218,1258.399209486166,2502.3805246137263,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-08,2042.5365313211164,1310.703377650018,2483.089292130794,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-09,2105.8258687952366,1365.7249371182177,2469.5921667265543,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-10,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-10,2118.707009393768,1404.0379087315846,2462.787459575997,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-11,2043.1847056105948,1439.3639956881066,2444.147502694934,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-12,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-12,2113.181923865486,1522.6149838303988,2441.49748472871,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-13,2063.834834261588,1600.5434782608697,2425.7770391663676,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-14,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-14,2176.463983006066,1735.6719367588935,2415.8282429033416,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-15,2113.0300035932446,1774.3891484010062,2403.409090909091,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-16,2154.337345789915,1825.5479698167446,2393.145885734819,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-17,2166.1083046226036,1926.1588214157387,2383.129716133669,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-17,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-18,2174.1418321056417,2023.8501616960114,2368.9139417894357,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-19,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-19,2166.4525691699605,2017.5170679123248,2355.52910528207,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-20,2139.239836250706,2007.00682716493,2346.0743801652893,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-21,2086.2738052461373,1986.8172835070068,2294.1969098095583,5,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-21,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-22,2114.745216492993,1968.895975565936,2293.208767517068,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-23,2058.2709194214876,1938.3758533956163,2256.7597915918072,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-24,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-24,2034.2228485447358,1907.586237872799,2223.6794825727634,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-25,2036.3928314768236,1893.9319080129355,2201.4238232123607,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-26,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-26,1973.8212473050667,1857.6625943226736,2156.7553000359326,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-27,1952.0061213490067,1830.2865612648222,2127.0436579231045,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-28,1951.0288305045337,1802.1245059288538,2113.0300035932446,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-28,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-29,1925.7786432934656,1816.991555874955,2076.1767876392382,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-11-30,1918.5638811534316,1795.7464965864176,2063.53305785124,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-01,1930.0145414121453,1774.5238950772548,2045.611749910169,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-01,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-02,1890.3461492394301,1750.1572044556235,2002.717391304348,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-03,1879.8583662714097,1737.1316924182538,1988.0749191519942,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-03,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-04,1875.7186489399928,1717.8629177146966,1972.4892202659,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-05,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-05,1861.4976920312888,1697.224218469278,1954.186130075458,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-06,1840.9774850553688,1683.5474308300397,1929.999101688825,22,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-07,1812.3245485986347,1650.916277398491,1948.5492274523897,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-08,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-08,1778.7801789778075,1613.8609414301116,1966.4705353934603,21,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-09,1740.375437926698,1545.4096298957961,1949.9640675530004,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-10,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-11,1697.927895556354,1476.104922745239,1929.6397772188286,6,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-12,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-12,1672.0987757301987,1442.2835070068272,1921.7795544376572,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-13,1628.5499332683128,1409.0909090909092,1883.197089471793,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-14,1627.662650467122,1398.5132950053899,1864.9389148401006,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-15,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-15,1577.5953707030783,1348.4549047790156,1863.097376931369,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-16,1584.3530234587547,1298.306683435142,1883.6013295005391,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-17,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-17,1561.4504731105521,1263.7890765361121,1889.5526410348546,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-18,1559.7945861779854,1229.0468918433346,1895.3467481135467,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-19,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-19,1560.7945298133627,1195.02335609055,1897.9293927416459,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-20,1552.6724757455984,1182.3347107438017,1911.1345670140138,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-21,1576.7876392382323,1151.1857707509882,1968.2446999640679,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-22,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-22,1645.852048149479,1126.414840100611,2024.726015091628,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-23,1634.4547251167805,1111.210923463888,2063.4656845131153,20,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-24,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-24,1630.0305425799497,1070.2703916636724,2113.0524613726197,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-25,1663.2081686429513,1043.904958677686,2216.8747754222063,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-26,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-26,1755.3658051434734,1020.6162414660439,2209.0370104204094,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-27,1666.256437896754,985.6270212001438,2173.7333812432626,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-28,1574.6993865817979,952.5916277398491,2137.5538986704996,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-29,1696.407717776295,944.5966582824291,2171.8469277757818,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-29,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-30,1708.8758428272497,914.3460294646065,2196.123787279914,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-31,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2025-12-31,1658.5309617918315,889.3056054617321,2151.208228530363,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-01,1607.4230446760093,866.802910528207,2218.9633489040602,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-02,1609.9789538524717,857.1909809558031,2269.336148041682,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-02,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-03,1672.3150860996711,842.0319798778297,2224.532878189005,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-04,1671.6213735568438,829.3882500898311,2191.6097736255842,23,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-05,1680.3614205294045,816.0707869205893,2188.600431189364,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-06,1667.403094681998,792.198167445203,2211.7993172835068,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-07,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-07,1561.8549626701802,777.106539705354,2210.5416816385195,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-08,1536.9834710743803,749.7080488681279,2186.803808839382,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-09,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-09,1390.6890046712183,732.5952209845491,2198.2348185411424,5,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-10,1589.0771777629486,721.9502335609055,2192.9347826086955,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-10,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-11,1538.398311174991,700.8623787279914,2136.6331297161337,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-11,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-12,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-12,1533.146185171877,688.802551203737,2086.2378727991377,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-13,1509.3836088154271,670.6566654689185,2025.9387351778657,18,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-14,1541.5948017726673,654.7565576715775,1960.9683794466403,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-15,1555.0949215474907,650.0179662234999,1933.1881063600433,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-16,1568.50071864894,634.2301473230327,1927.1245059288538,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-16,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-17,1606.5312836866692,621.0698886094143,1954.4780812073302,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-18,1612.7420155989093,601.1498383039885,1955.4886812791951,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-19,1498.3053014179497,587.00143729788,1972.983291412145,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-20,1644.1873652533238,578.3102766798419,1953.4001077973412,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-21,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-21,1519.1059558030902,566.0258713618398,1903.723499820338,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-22,1539.9828679225914,563.3309378368667,1878.8627380524613,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-23,1471.8439334051982,555.5605461731944,1872.7766798418972,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-23,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-24,1549.0445819003132,553.3372260150917,1875.4940711462452,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-25,1505.6631033656724,554.7745238950772,1876.9538268056053,12,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-26,1654.6926393764338,556.1219906575639,1918.3659719726913,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-27,1480.1332869205894,550.5749191519943,1982.7299676607977,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-28,1531.6145646185173,537.5494071146246,1977.1379805964789,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-28,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-29,1563.420768954366,530.9243621990659,1961.2827883578873,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-30,1622.7886573242306,526.8370463528566,1952.3445921667267,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-30,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-01-31,1577.2996766079773,515.0916277398492,1994.2732662594324,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-01,1696.0536067193675,503.63816025871364,2033.4171757096658,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-02,1919.7583542939276,503.6157024793389,2140.697987782968,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-02,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-03,1741.5741219008266,503.6157024793389,2138.7666187567374,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-04,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-04,1925.239779982863,503.75044915558755,2101.711282788358,13,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-05,1686.381074168798,515.0242544017248,2088.393819619116,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-06,1591.0451586311851,538.402802730866,2110.5821056413943,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-07,1646.4850768056056,559.8499820337765,2133.825907294287,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-08,1572.4937118217752,575.5928853754941,2151.00610851599,14,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-09,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-09,1625.2994370583303,593.2896155228171,2183.8169241825367,15,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-10,1634.2540087136185,610.8740567732663,2221.0294646065395,16,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-11,1631.9817272938642,650.893819619116,2249.618217750629,17,EC2 p4d.24xlarge us-east-1,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
2026-02-11,1913.4477182896158,1913.4477182896158,1913.4477182896158,1,Azure Standard_ND96amsr_A100_v4 eastus,21.958,4931.189363995688,32.77,7359.414301113907,0.0044528
