date,voll_mean,voll_min,voll_max,obs_count,location,ondemand_price_usd_per_hour,voll_ondemand_historical
2024-07-31,2918.033184945366,2817.9886685552406,2996.3739376770536,7,us-east-2,32.773,9283.966851989133
2024-08-01,3810.6987724268174,2935.0708215297445,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-01,2976.8069607446378,2887.7053824362606,3064.4759206798867,7,us-east-2,32.773,9283.966851989133
2024-08-01,3123.2294617563734,2540.9915014164303,3768.186968838527,11,us-west-2,32.773,9283.966851989133
2024-08-02,3621.4069877242678,2725.4674220963175,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-02,3015.5854579792253,2930.254957507082,3099.631728045326,6,us-east-2,32.773,9283.966851989133
2024-08-02,3030.011803588291,2618.0736543909347,3709.065155807365,12,us-west-2,32.773,9283.966851989133
2024-08-03,3048.164305949008,2948.895184135977,3177.7337110481585,10,us-east-2,32.773,9283.966851989133
2024-08-03,3142.3435488024725,2666.515580736544,3654.0509915014163,11,us-west-2,32.773,9283.966851989133
2024-08-03,3443.240793201133,2562.4929178470256,9284.022662889518,10,us-east-1,32.773,9283.966851989133
2024-08-04,3082.936732766761,2723.7960339943343,3701.926345609065,12,us-west-2,32.773,9283.966851989133
2024-08-04,3272.8895184135977,2439.886685552408,9284.022662889518,11,us-east-1,32.773,9283.966851989133
2024-08-04,3107.4447592067986,2988.016997167139,3250.8781869688382,10,us-east-2,32.773,9283.966851989133
2024-08-05,3140.2719546742205,2758.9235127478755,3708.130311614731,10,us-west-2,32.773,9283.966851989133
2024-08-05,3212.1388101983002,2379.603399433428,9284.022662889518,10,us-east-1,32.773,9283.966851989133
2024-08-05,3102.8045325779035,2998.8385269121814,3243.229461756374,7,us-east-2,32.773,9283.966851989133
2024-08-06,3367.3548158640224,2387.195467422096,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-08-06,3127.9992917847026,3015.014164305949,3239.5184135977333,8,us-east-2,32.773,9283.966851989133
2024-08-06,3193.5741265344664,2767.5637393767706,3678.186968838527,12,us-west-2,32.773,9283.966851989133
2024-08-07,3139.395656279509,3057.3371104815865,3241.501416430595,6,us-east-2,32.773,9283.966851989133
2024-08-07,3246.470254957507,2803.966005665722,3703.512747875354,15,us-west-2,32.773,9283.966851989133
2024-08-07,3158.1689415400465,2377.9886685552406,9284.022662889518,11,us-east-1,32.773,9283.966851989133
2024-08-08,3177.9571923197987,3125.8073654390937,3245.2691218130312,9,us-east-2,32.773,9283.966851989133
2024-08-08,3259.974246716456,2845.439093484419,3675.8073654390932,11,us-west-2,32.773,9283.966851989133
2024-08-08,3322.165564998426,2409.065155807365,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-09,3213.1728045325776,3166.2039660056657,3241.4730878186965,6,us-east-2,32.773,9283.966851989133
2024-08-09,3352.124645892351,2438.2436260623226,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-09,3296.2067988668555,2852.9745042492914,3692.492917847025,10,us-west-2,32.773,9283.966851989133
2024-08-10,3479.1147308781865,2485.240793201133,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-08-10,3247.089235127479,3221.161473087818,3271.869688385269,8,us-east-2,32.773,9283.966851989133
2024-08-10,3216.227143960855,2860.28328611898,3681.841359773371,11,us-west-2,32.773,9283.966851989133
2024-08-11,3343.3962858042178,2476.798866855524,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-11,3250.4613516794816,3218.810198300283,3277.9320113314443,7,us-east-2,32.773,9283.966851989133
2024-08-11,3234.383852691218,2891.076487252125,3657.8753541076485,12,us-west-2,32.773,9283.966851989133
2024-08-12,3250.740590853905,3215.0141643059487,3283.6260623229464,7,us-east-2,32.773,9283.966851989133
2024-08-12,3288.5320628380114,2955.354107648725,3547.8470254957506,11,us-west-2,32.773,9283.966851989133
2024-08-12,3377.252124645892,2505.2407932011333,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-13,3234.062795089707,2935.9206798866853,3581.841359773371,12,us-west-2,32.773,9283.966851989133
2024-08-13,3427.8973874724584,2536.6572237960336,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-13,3253.975448536355,3219.943342776204,3280.4249291784704,6,us-east-2,32.773,9283.966851989133
2024-08-14,3280.6798866855524,2986.4022662889515,3693.201133144476,13,us-west-2,32.773,9283.966851989133
2024-08-14,3410.0755429650612,2523.0311614730876,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-14,3234.2457507082154,3210.481586402266,3267.648725212465,8,us-east-2,32.773,9283.966851989133
2024-08-15,3243.399433427762,3009.8016997167133,3673.342776203966,12,us-west-2,32.773,9283.966851989133
2024-08-15,3213.805476864967,3184.7308781869688,3248.045325779037,6,us-east-2,32.773,9283.966851989133
2024-08-15,3368.4872521246457,2522.4079320113315,9284.022662889518,10,us-east-1,32.773,9283.966851989133
2024-08-16,3242.2694365753855,3206.4872521246457,3294.7592067988667,9,us-east-2,32.773,9283.966851989133
2024-08-16,3316.1307837582626,2964.8725212464587,3662.209631728045,12,us-west-2,32.773,9283.966851989133
2024-08-16,3463.0594900849856,2568.8668555240793,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-17,3260.1861594496154,3201.7280453257786,3329.631728045326,7,us-east-2,32.773,9283.966851989133
2024-08-17,3343.6071765816805,2996.883852691218,3679.4050991501417,15,us-west-2,32.773,9283.966851989133
2024-08-17,3488.526912181303,2623.9660056657226,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-18,3280.2726628895184,3211.841359773371,3341.728045325779,8,us-east-2,32.773,9283.966851989133
2024-08-18,3249.776912181303,3045.8073654390932,3660.3399433427758,8,us-west-2,32.773,9283.966851989133
2024-08-18,3607.5070821529744,2690.396600566572,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-08-19,3348.6260623229464,3070.8781869688382,3687.5070821529744,10,us-west-2,32.773,9283.966851989133
2024-08-19,3454.5634818439353,2745.8356940509916,9284.022662889518,11,us-east-1,32.773,9283.966851989133
2024-08-19,3304.601375961149,3261.3314447592065,3338.243626062323,7,us-east-2,32.773,9283.966851989133
2024-08-20,3608.684293358514,2780.396600566572,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-20,3318.8574126534463,3259.2351274787534,3382.974504249292,6,us-east-2,32.773,9283.966851989133
2024-08-20,3328.668555240793,3062.974504249292,3703.399433427762,12,us-west-2,32.773,9283.966851989133
2024-08-21,3820.1092675030345,2786.628895184136,9284.022662889518,7,us-east-1,32.773,9283.966851989133
2024-08-21,3332.768110076892,3271.1614730878186,3409.5750708215296,7,us-east-2,32.773,9283.966851989133
2024-08-21,3346.5084985835692,3058.611898016997,3718.866855524079,12,us-west-2,32.773,9283.966851989133
2024-08-22,3722.432719546742,2786.827195467422,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-08-22,3359.4617563739375,3081.614730878187,3680.396600566572,12,us-west-2,32.773,9283.966851989133
2024-08-22,3362.95022258195,3290.623229461756,3424.2209631728047,7,us-east-2,32.773,9283.966851989133
2024-08-23,3394.663597733711,3107.2521246458923,3687.1954674220965,8,us-west-2,32.773,9283.966851989133
2024-08-23,3454.7001888574127,2800.7082152974504,9284.022662889518,12,us-east-1,32.773,9283.966851989133
2024-08-23,3307.2363865281714,3237.4220963172806,3395.9490084985837,9,us-east-2,32.773,9283.966851989133
2024-08-24,3380.1888574126533,3145.297450424929,3627.960339943342,12,us-west-2,32.773,9283.966851989133
2024-08-24,4009.074598677998,2860.6798866855524,9284.022662889518,6,us-east-1,32.773,9283.966851989133
2024-08-24,3302.201133144476,3254.3626062322946,3345.524079320113,10,us-east-2,32.773,9283.966851989133
2024-08-25,3662.8737802958763,2883.28611898017,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-25,3322.7903682719543,3292.974504249292,3358.9801699716713,10,us-east-2,32.773,9283.966851989133
2024-08-25,3364.4318539502674,3175.4674220963175,3635.6657223796033,9,us-west-2,32.773,9283.966851989133
2024-08-26,3359.4010522055846,3323.2861189801697,3371.898016997167,7,us-east-2,32.773,9283.966851989133
2024-08-26,3399.7450424929175,3132.7762039660056,3711.813031161473,12,us-west-2,32.773,9283.966851989133
2024-08-26,3666.5344664778086,2929.4334277620396,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-27,3344.8838526912177,3317.5070821529744,3378.271954674221,10,us-east-2,32.773,9283.966851989133
2024-08-27,3380.6137865911237,3129.8300283286117,3693.42776203966,9,us-west-2,32.773,9283.966851989133
2024-08-27,3601.9263456090653,2940.113314447592,9284.022662889518,10,us-east-1,32.773,9283.966851989133
2024-08-28,3330.920679886686,3165.099150141643,3628.1019830028326,14,us-west-2,32.773,9283.966851989133
2024-08-28,3639.3327038086245,2910.9915014164308,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-08-28,3310.658640226629,3288.413597733711,3334.107648725212,8,us-east-2,32.773,9283.966851989133
2024-08-29,3738.629603399433,2935.0424929178466,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-08-29,3316.940509915014,3294.2492917847026,3341.954674220963,7,us-east-2,32.773,9283.966851989133
2024-08-29,3376.9098205854575,3176.28895184136,3654.249291784702,12,us-west-2,32.773,9283.966851989133
2024-08-30,3744.217422096317,2931.869688385269,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-08-30,3308.832231665093,3289.7167138810196,3324.985835694051,9,us-east-2,32.773,9283.966851989133
2024-08-30,3348.9447592067986,3147.5637393767706,3689.5184135977333,12,us-west-2,32.773,9283.966851989133
2024-08-31,3306.4978753541077,3275.354107648725,3323.56940509915,8,us-east-2,32.773,9283.966851989133
2024-08-31,3351.8740466332533,3155.9206798866853,3673.0311614730876,13,us-west-2,32.773,9283.966851989133
2024-08-31,3752.485835694051,2922.124645892351,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-01,3302.934372049103,3134.419263456091,3603.1161473087814,12,us-west-2,32.773,9283.966851989133
2024-09-01,3696.068618193264,2945.0141643059487,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-09-01,3299.4743468681145,3285.9773371104816,3309.6033994334275,9,us-east-2,32.773,9283.966851989133
2024-09-02,3249.7702234812714,3094.900849858357,3612.9461756373935,9,us-west-2,32.773,9283.966851989133
2024-09-02,3819.5254957507077,2991.728045325779,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-02,3298.8845609065156,3260.2832861189804,3334.7592067988667,8,us-east-2,32.773,9283.966851989133
2024-09-03,3296.881673567226,3123.767705382436,3637.1104815864023,13,us-west-2,32.773,9283.966851989133
2024-09-03,3268.4029745042494,3231.614730878187,3312.096317280453,8,us-east-2,32.773,9283.966851989133
2024-09-03,3834.143059490085,3005.694050991501,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-04,3259.592776203966,3248.186968838527,3281.954674220963,8,us-east-2,32.773,9283.966851989133
2024-09-04,3320.70821529745,3146.515580736544,3657.9603399433427,10,us-west-2,32.773,9283.966851989133
2024-09-04,4221.717744012361,3080.5949008498583,9284.022662889518,11,us-east-1,32.773,9283.966851989133
2024-09-05,3272.6021853500606,3254.4192634560904,3290.169971671388,7,us-east-2,32.773,9283.966851989133
2024-09-05,3357.903682719547,3137.025495750708,3671.926345609065,13,us-west-2,32.773,9283.966851989133
2024-09-05,3796.6225999370477,3087.790368271955,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-09-06,3339.175637393768,3174.5325779036825,3670.5949008498583,10,us-west-2,32.773,9283.966851989133
2024-09-06,3888.5694050991497,3085.580736543909,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-06,3295.103871576959,3274.844192634561,3314.220963172804,6,us-east-2,32.773,9283.966851989133
2024-09-07,3934.21388101983,3138.0169971671385,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-07,3295.5701133144476,3279.773371104816,3321.5864022662886,8,us-east-2,32.773,9283.966851989133
2024-09-07,3380.5288007554295,3188.753541076487,3700.169971671388,12,us-west-2,32.773,9283.966851989133
2024-09-08,4027.6168555240793,3179.4050991501417,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-08,3259.429380817483,3246.0623229461758,3273.9376770538242,7,us-east-2,32.773,9283.966851989133
2024-09-08,3415.155807365439,3167.9886685552406,3698.2152974504247,9,us-west-2,32.773,9283.966851989133
2024-09-09,3281.561221277935,3267.7903682719543,3307.4504249291786,9,us-east-2,32.773,9283.966851989133
2024-09-09,3355.132200188857,3160.028328611898,3680.169971671388,12,us-west-2,32.773,9283.966851989133
2024-09-09,4128.087818696884,3163.201133144476,9284.022662889518,8,us-east-1,32.773,9283.966851989133
2024-09-10,3334.7568460812086,3115.127478753541,3703.0028328611897,12,us-west-2,32.773,9283.966851989133
2024-09-10,4241.691622824767,3141.614730878187,9284.022662889518,7,us-east-1,32.773,9283.966851989133
2024-09-10,3279.4900849858354,3255.325779036827,3304.9858356940513,7,us-east-2,32.773,9283.966851989133
2024-09-11,3291.4390934844187,3106.1189801699716,3621.076487252125,10,us-west-2,32.773,9283.966851989133
2024-09-11,4112.848599307523,3083.342776203966,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-09-11,3308.0421781554924,3264.5325779036825,3350.28328611898,9,us-east-2,32.773,9283.966851989133
2024-09-12,3334.170843320985,3091.1614730878186,3566.6288951841357,13,us-west-2,32.773,9283.966851989133
2024-09-12,4088.353792886371,3056.3456090651557,9284.022662889518,9,us-east-1,32.773,9283.966851989133
2024-09-12,3307.3452043707,3287.223796033994,3318.725212464589,7,us-east-2,32.773,9283.966851989133
2024-09-13,5714.653618336338,3112.521246458923,9169.29178470255,11,us-east-1,32.773,9283.966851989133
2024-09-13,3308.583569405099,3270.28328611898,3340.0849858356937,7,us-east-2,32.773,9283.966851989133
2024-09-13,3253.7960339943343,3071.898016997167,3598.6118980169967,11,us-west-2,32.773,9283.966851989133
2024-09-14,3323.6862606232294,3283.456090651558,3361.359773371105,8,us-east-2,32.773,9283.966851989133
2024-09-14,3289.0738723033337,3059.8583569405096,3586.770538243626,13,us-west-2,32.773,9283.966851989133
2024-09-14,5636.8374967808395,3146.4589235127473,8799.943342776203,11,us-east-1,32.773,9283.966851989133
2024-09-15,3312.0007082152974,3279.943342776204,3347.195467422096,8,us-east-2,32.773,9283.966851989133
2024-09-15,3254.7926860674734,3034.3342776203963,3616.8838526912177,11,us-west-2,32.773,9283.966851989133
2024-09-15,6012.724697398919,3172.2662889518415,8694.87252124646,11,us-east-1,32.773,9283.966851989133
2024-09-16,3318.0817482800485,3281.699716713881,3339.2634560906513,7,us-east-2,32.773,9283.966851989133
2024-09-16,5855.730878186969,3114.532577903683,8361.614730878187,10,us-east-1,32.773,9283.966851989133
2024-09-16,3113.642587346553,2918.271954674221,3560.056657223796,12,us-west-2,32.773,9283.966851989133
2024-09-17,5092.8640226628895,3011.5014164305944,8087.818696883853,10,us-east-1,32.773,9283.966851989133
2024-09-17,3326.2322946175636,3283.796033994334,3374.815864022663,8,us-east-2,32.773,9283.966851989133
2024-09-17,3039.1828285029414,2746.2039660056657,3527.8186968838527,13,us-west-2,32.773,9283.966851989133
2024-09-18,5666.602745696229,2962.5779036827194,7886.912181303116,13,us-east-1,32.773,9283.966851989133
2024-09-18,3315.234497954045,3291.501416430595,3353.597733711048,9,us-east-2,32.773,9283.966851989133
2024-09-18,3025.2606232294615,2707.1388101983002,3468.810198300283,10,us-west-2,32.773,9283.966851989133
2024-09-19,3334.8522865236746,3316.0339943342774,3363.7677053824364,7,us-east-2,32.773,9283.966851989133
2024-09-19,2995.0056657223795,2727.308781869688,3373.626062322946,10,us-west-2,32.773,9283.966851989133
2024-09-19,5110.244061887121,2948.611898016997,7533.56940509915,13,us-east-1,32.773,9283.966851989133
2024-09-20,2911.580736543909,2723.342776203966,3315.722379603399,10,us-west-2,32.773,9283.966851989133
2024-09-20,5405.809940767448,2959.150141643059,7317.8753541076485,11,us-east-1,32.773,9283.966851989133
2024-09-20,3336.0764872521245,3283.3994334277622,3367.337110481586,8,us-east-2,32.773,9283.966851989133
2024-09-21,2897.434972959052,2686.5439093484415,3241.2181303116145,11,us-west-2,32.773,9283.966851989133
2024-09-21,4883.602884367757,2925.467422096317,6994.220963172804,11,us-east-1,32.773,9283.966851989133
2024-09-21,3333.707001214083,3298.158640226629,3379.8300283286117,7,us-east-2,32.773,9283.966851989133
2024-09-22,5086.784702549575,2907.6203966005664,6758.8101983002825,10,us-east-1,32.773,9283.966851989133
2024-09-22,3344.762747875354,3321.0481586402266,3368.9518413597734,8,us-east-2,32.773,9283.966851989133
2024-09-22,2890.0768919465804,2700.6515580736545,3172.0679886685552,7,us-west-2,32.773,9283.966851989133
2024-09-23,3361.3314447592065,3348.328611898017,3381.3597733711044,8,us-east-2,32.773,9283.966851989133
2024-09-23,2886.6713881019828,2693.597733711048,3027.450424929178,8,us-west-2,32.773,9283.966851989133
2024-09-23,4595.651558073654,2699.3484419263455,6468.441926345609,12,us-east-1,32.773,9283.966851989133
2024-09-24,3378.3447996762443,3359.4334277620396,3393.597733711048,7,us-east-2,32.773,9283.966851989133
2024-09-24,2773.330635370295,2700.6515580736545,2912.6628895184135,7,us-west-2,32.773,9283.966851989133
2024-09-24,4296.577388617049,2625.5240793201133,6092.322946175637,11,us-east-1,32.773,9283.966851989133
2024-09-25,3394.5986779981113,3340.28328611898,3434.305949008499,9,us-east-2,32.773,9283.966851989133
2024-09-25,2781.689093484419,2729.5467422096317,2877.1388101983002,8,us-west-2,32.773,9283.966851989133
2024-09-25,4312.847025495751,2612.492917847025,5898.413597733711,14,us-east-1,32.773,9283.966851989133
2024-09-26,2800.7983517898533,2741.784702549575,2860.3682719546737,11,us-west-2,32.773,9283.966851989133
2024-09-26,4539.16228247673,2624.5892351274783,5615.779036827194,7,us-east-1,32.773,9283.966851989133
2024-09-26,3418.6213408876297,3380.028328611898,3453.9943342776205,6,us-east-2,32.773,9283.966851989133
2024-09-27,3970.9863507597215,2592.0396600566573,5421.388101983002,11,us-east-1,32.773,9283.966851989133
2024-09-27,3444.6539862403883,3392.0679886685552,3492.2946175637394,7,us-east-2,32.773,9283.966851989133
2024-09-27,2838.172804532578,2781.218130311615,2894.022662889518,12,us-west-2,32.773,9283.966851989133
2024-09-28,4273.437204910293,2628.640226628895,5248.3852691218135,9,us-east-1,32.773,9283.966851989133
2024-09-28,3437.0601196096945,3386.5155807365436,3494.1926345609063,9,us-east-2,32.773,9283.966851989133
2024-09-28,2836.2016052880076,2802.039660056657,2890.594900849858,12,us-west-2,32.773,9283.966851989133
2024-09-29,3682.3626062322946,2683.0311614730876,5025.609065155807,10,us-east-1,32.773,9283.966851989133
2024-09-29,2816.195467422096,2742.8328611898014,2890.821529745042,10,us-west-2,32.773,9283.966851989133
2024-09-29,3457.685147713476,3440.8498583569403,3476.968838526912,7,us-east-2,32.773,9283.966851989133
2024-09-30,2776.1260623229464,2736.515580736544,2863.087818696884,4,us-west-2,32.773,9283.966851989133
2024-09-30,4071.485678312874,3415.8073654390932,4883.28611898017,9,us-east-1,32.773,9283.966851989133
2024-09-30,3467.2202549575068,3432.1813031161473,3496.1756373937674,8,us-east-2,32.773,9283.966851989133
2024-10-01,2812.5779036827194,2736.515580736544,2863.1728045325776,6,us-west-2,32.773,9283.966851989133
2024-10-01,3442.9405099150144,2702.294617563739,4582.634560906516,10,us-east-1,32.773,9283.966851989133
2024-10-01,3469.8923512747874,3450.453257790368,3489.291784702549,10,us-east-2,32.773,9283.966851989133
2024-10-02,3567.425637393768,2674.4759206798863,4398.583569405098,8,us-east-1,32.773,9283.966851989133
2024-10-02,3481.9900849858354,3462.3796033994336,3498.1019830028326,8,us-east-2,32.773,9283.966851989133
2024-10-02,2794.1019830028326,2743.484419263456,2817.5354107648723,5,us-west-2,32.773,9283.966851989133
2024-10-03,3523.978146499393,3469.065155807365,3615.7790368271953,7,us-east-2,32.773,9283.966851989133
2024-10-03,2798.126264670174,2743.484419263456,2855.2124645892354,7,us-west-2,32.773,9283.966851989133
2024-10-03,3387.131728045326,2660.5949008498583,4225.7223796033995,12,us-east-1,32.773,9283.966851989133
2024-10-04,3625.84198929808,3426.7422096317277,3878.1303116147305,9,us-east-2,32.773,9283.966851989133
2024-10-04,2769.9490084985837,2753.597733711048,2785.212464589235,5,us-west-2,32.773,9283.966851989133
2024-10-04,3312.3833805476866,2684.4759206798867,3994.390934844192,15,us-east-1,32.773,9283.966851989133
2024-10-05,3774.047843877872,3461.1614730878186,4088.2152974504247,9,us-east-2,32.773,9283.966851989133
2024-10-05,3322.8895184135977,2699.4334277620396,3756.1473087818695,12,us-east-1,32.773,9283.966851989133
2024-10-05,2754.225010117361,2713.8810198300284,2781.218130311615,7,us-west-2,32.773,9283.966851989133
2024-10-06,3162.00618078805,2694.1926345609063,3557.9320113314448,11,us-east-1,32.773,9283.966851989133
2024-10-06,3880.3399433427758,3462.7478753541072,4271.133144475921,7,us-east-2,32.773,9283.966851989133
2024-10-06,2740.871104815864,2713.85269121813,2771.3314447592065,4,us-west-2,32.773,9283.966851989133
2024-10-07,3146.513005408189,2707.988668555241,3469.2351274787534,11,us-east-1,32.773,9283.966851989133
2024-10-07,4025.564548765681,3467.9036827195464,4510.651558073654,7,us-east-2,32.773,9283.966851989133
2024-10-07,2745.3470254957506,2715.8923512747874,2771.3314447592065,4,us-west-2,32.773,9283.966851989133
2024-10-08,3098.984528219655,2674.3342776203967,3495.9206798866853,13,us-east-1,32.773,9283.966851989133
2024-10-08,4034.9858356940513,3439.490084985836,4886.99716713881,9,us-east-2,32.773,9283.966851989133
2024-10-08,2754.5325779036825,2712.011331444759,2771.3597733711044,6,us-west-2,32.773,9283.966851989133
2024-10-09,4151.408336705787,3450.453257790368,5151.841359773371,7,us-east-2,32.773,9283.966851989133
2024-10-09,2759.839471199244,2743.71104815864,2771.3597733711044,3,us-west-2,32.773,9283.966851989133
2024-10-09,3147.1473087818695,2691.9830028328615,3501.529745042493,10,us-east-1,32.773,9283.966851989133
2024-10-10,2762.7195467422093,2743.71104815864,2771.3597733711044,4,us-west-2,32.773,9283.966851989133
2024-10-10,2919.551463644948,2681.614730878187,3501.1331444759207,12,us-east-1,32.773,9283.966851989133
2024-10-10,4284.228045325779,3455.127478753541,5145.637393767705,8,us-east-2,32.773,9283.966851989133
2024-10-11,2759.839471199244,2743.71104815864,2771.3597733711044,3,us-west-2,32.773,9283.966851989133
2024-10-11,3036.7195467422093,2706.4022662889515,3536.0623229461758,10,us-east-1,32.773,9283.966851989133
2024-10-11,4152.225369845766,3449.8300283286117,5036.685552407931,9,us-east-2,32.773,9283.966851989133
2024-10-12,2734.6777620396597,2667.8470254957506,2776.657223796034,8,us-west-2,32.773,9283.966851989133
2024-10-12,4023.81373937677,3462.6628895184135,4942.577903682719,8,us-east-2,32.773,9283.966851989133
2024-10-12,3083.3805476864964,2705.0141643059487,3585.2691218130312,9,us-east-1,32.773,9283.966851989133
2024-10-13,4419.131255901794,3475.694050991501,4915.155807365439,6,us-east-2,32.773,9283.966851989133
2024-10-13,2650.331849453662,2576.1473087818695,2743.71104815864,7,us-west-2,32.773,9283.966851989133
2024-10-13,3125.4079320113315,2718.8385269121814,3658.526912181303,10,us-east-1,32.773,9283.966851989133
2024-10-14,4123.9837110481585,3458.0169971671385,4821.104815864022,8,us-east-2,32.773,9283.966851989133
2024-10-14,2623.898016997167,2437.3937677053823,2743.71104815864,10,us-west-2,32.773,9283.966851989133
2024-10-14,3174.5918104558327,2825.4957507082154,3725.552407932011,11,us-east-1,32.773,9283.966851989133
2024-10-15,2557.1435316336165,2358.611898016997,2750.623229461756,6,us-west-2,32.773,9283.966851989133
2024-10-15,3193.869688385269,2890.9065155807366,3760.311614730878,10,us-east-1,32.773,9283.966851989133
2024-10-15,4098.116147308781,3482.4645892351277,4730.084985835693,6,us-east-2,32.773,9283.966851989133
2024-10-16,3266.2917847025496,2955.6373937677054,3859.6317280453254,10,us-east-1,32.773,9283.966851989133
2024-10-16,4054.8951841359767,3468.1586402266284,4638.526912181303,10,us-east-2,32.773,9283.966851989133
2024-10-16,2684.5973290165925,2359.461756373938,2762.266288951841,7,us-west-2,32.773,9283.966851989133
2024-10-17,3424.857267378514,3037.3937677053823,3932.181303116147,13,us-east-1,32.773,9283.966851989133
2024-10-17,4205.977337110481,3483.2861189801697,4652.946175637394,8,us-east-2,32.773,9283.966851989133
2024-10-17,2618.974504249292,2359.461756373938,2779.0651558073655,10,us-west-2,32.773,9283.966851989133
2024-10-18,3963.1808984216914,3498.045325779037,4601.473087818697,7,us-east-2,32.773,9283.966851989133
2024-10-18,2736.2582625118034,2477.5354107648723,2876.175637393768,12,us-west-2,32.773,9283.966851989133
2024-10-18,3452.927289896128,3094.957507082153,3961.3314447592065,9,us-east-1,32.773,9283.966851989133
2024-10-19,2766.631255901794,2531.1898016997166,2924.249291784702,12,us-west-2,32.773,9283.966851989133
2024-10-19,3531.6273213723634,3142.096317280453,4007.8753541076485,9,us-east-1,32.773,9283.966851989133
2024-10-19,3949.7910764872518,3446.4872521246457,4476.827195467422,8,us-east-2,32.773,9283.966851989133
2024-10-20,2751.1586402266284,2579.773371104816,2926.85552407932,10,us-west-2,32.773,9283.966851989133
2024-10-20,3638.165177598605,3052.039660056657,4245.0708215297445,13,us-east-1,32.773,9283.966851989133
2024-10-20,3871.81707810603,3429.8300283286117,4441.076487252124,7,us-east-2,32.773,9283.966851989133
2024-10-21,3677.87020345094,2889.9716713881016,4441.189801699717,11,us-east-1,32.773,9283.966851989133
2024-10-21,4068.0134560906517,3432.549575070821,4471.019830028328,8,us-east-2,32.773,9283.966851989133
2024-10-21,2774.3484419263455,2629.4617563739375,2923.116147308782,10,us-west-2,32.773,9283.966851989133
2024-10-22,3951.208687440982,3365.354107648725,4420.0,9,us-east-2,32.773,9283.966851989133
2024-10-22,2763.270667010044,2633.7960339943343,2937.5920679886685,11,us-west-2,32.773,9283.966851989133
2024-10-22,3591.8696883852685,2707.42209631728,4470.56657223796,12,us-east-1,32.773,9283.966851989133
2024-10-23,3919.457709429381,3375.750708215297,4403.796033994335,7,us-east-2,32.773,9283.966851989133
2024-10-23,2832.2606232294615,2659.8016997167133,2931.3597733711044,10,us-west-2,32.773,9283.966851989133
2024-10-23,3596.229461756374,2706.543909348442,4283.172804532578,10,us-east-1,32.773,9283.966851989133
2024-10-24,3820.6798866855524,3356.0056657223795,4229.405099150142,9,us-east-2,32.773,9283.966851989133
2024-10-24,3778.8526912181305,2607.2521246458923,4373.172804532578,10,us-east-1,32.773,9283.966851989133
2024-10-24,2802.019057429822,2633.9376770538242,2946.14730878187,11,us-west-2,32.773,9283.966851989133
2024-10-25,4065.722379603399,2593.314447592068,4646.912181303116,9,us-east-1,32.773,9283.966851989133
2024-10-25,3681.5042492917846,3358.413597733711,4163.14447592068,10,us-east-2,32.773,9283.966851989133
2024-10-25,2792.0594900849856,2634.4759206798863,2945.9490084985837,10,us-west-2,32.773,9283.966851989133
2024-10-26,4180.269121813031,2609.2351274787534,4765.524079320113,8,us-east-1,32.773,9283.966851989133
2024-10-26,3777.6487252124643,3368.3852691218126,4190.028328611898,6,us-east-2,32.773,9283.966851989133
2024-10-26,2782.0325779036825,2581.699716713881,2922.237960339943,12,us-west-2,32.773,9283.966851989133
2024-10-27,3718.862808579523,3375.6090651558075,4168.215297450425,7,us-east-2,32.773,9283.966851989133
2024-10-27,2733.0736543909347,2558.158640226629,2868.781869688385,12,us-west-2,32.773,9283.966851989133
2024-10-27,4404.2587346553355,2640.509915014164,4994.787535410765,9,us-east-1,32.773,9283.966851989133
2024-10-28,2665.8705600348662,2369.915014164306,2858.583569405099,13,us-west-2,32.773,9283.966851989133
