Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US West (Oregon),us-west-2,us-west-2c,12/26/2024 14:17,11.1302
US,US West (Oregon),us-west-2,us-west-2b,12/26/2024 14:32,12.106
US,US West (Oregon),us-west-2,us-west-2c,12/26/2024 17:33,11.1378
US,US West (Oregon),us-west-2,us-west-2a,12/26/2024 18:03,12.2983
US,US West (Oregon),us-west-2,us-west-2b,12/26/2024 18:33,12.1587
US,US West (Oregon),us-west-2,us-west-2c,12/26/2024 21:02,11.122
US,US West (Oregon),us-west-2,us-west-2b,12/27/2024 2:02,12.1998
US,US West (Oregon),us-west-2,us-west-2a,12/27/2024 2:18,12.3714
US,US West (Oregon),us-west-2,us-west-2b,12/27/2024 8:03,12.1619
US,US West (Oregon),us-west-2,us-west-2c,12/27/2024 9:33,11.1042
US,US West (Oregon),us-west-2,us-west-2a,12/27/2024 11:02,12.3343
US,US West (Oregon),us-west-2,us-west-2c,12/27/2024 13:17,11.1764
US,US West (Oregon),us-west-2,us-west-2b,12/27/2024 14:48,12.2161
US,US West (Oregon),us-west-2,us-west-2a,12/27/2024 16:17,12.3704
US,US West (Oregon),us-west-2,us-west-2c,12/27/2024 19:17,11.1904
US,US West (Oregon),us-west-2,us-west-2a,12/27/2024 19:47,12.4605
US,US West (Oregon),us-west-2,us-west-2b,12/27/2024 21:17,12.1647
US,US West (Oregon),us-west-2,us-west-2c,12/27/2024 23:47,11.206
US,US West (Oregon),us-west-2,us-west-2a,12/28/2024 2:33,12.5109
US,US West (Oregon),us-west-2,us-west-2b,12/28/2024 3:47,12.1389
US,US West (Oregon),us-west-2,us-west-2b,12/28/2024 7:32,12.1819
US,US West (Oregon),us-west-2,us-west-2c,12/28/2024 8:02,11.227
US,US West (Oregon),us-west-2,us-west-2a,12/28/2024 9:47,12.4233
US,US West (Oregon),us-west-2,us-west-2b,12/28/2024 13:32,12.3821
US,US West (Oregon),us-west-2,us-west-2c,12/28/2024 15:17,11.2981
US,US West (Oregon),us-west-2,us-west-2a,12/28/2024 18:32,12.3286
US,US West (Oregon),us-west-2,us-west-2c,12/28/2024 19:47,11.3421
US,US West (Oregon),us-west-2,us-west-2b,12/28/2024 22:33,12.2681
US,US West (Oregon),us-west-2,us-west-2a,12/29/2024 0:17,12.2812
US,US West (Oregon),us-west-2,us-west-2c,12/29/2024 1:02,11.4185
US,US West (Oregon),us-west-2,us-west-2a,12/29/2024 6:32,12.2423
US,US West (Oregon),us-west-2,us-west-2b,12/29/2024 7:17,12.301
US,US West (Oregon),us-west-2,us-west-2c,12/29/2024 9:47,11.3353
US,US West (Oregon),us-west-2,us-west-2a,12/29/2024 10:17,12.2043
US,US West (Oregon),us-west-2,us-west-2b,12/29/2024 11:02,12.3315
US,US West (Oregon),us-west-2,us-west-2b,12/29/2024 14:32,12.3377
US,US West (Oregon),us-west-2,us-west-2a,12/29/2024 16:17,12.2438
US,US West (Oregon),us-west-2,us-west-2c,12/29/2024 18:02,11.3819
US,US West (Oregon),us-west-2,us-west-2a,12/29/2024 20:02,12.2819
US,US West (Oregon),us-west-2,us-west-2c,12/29/2024 22:47,11.3999
US,US West (Oregon),us-west-2,us-west-2b,12/29/2024 23:32,12.4348
US,US West (Oregon),us-west-2,us-west-2a,12/30/2024 3:48,12.1449
US,US West (Oregon),us-west-2,us-west-2c,12/30/2024 6:32,11.4528
US,US West (Oregon),us-west-2,us-west-2c,12/30/2024 11:17,11.3738
US,US West (Oregon),us-west-2,us-west-2b,12/30/2024 11:48,12.4824
US,US West (Oregon),us-west-2,us-west-2a,12/30/2024 12:02,12.0485
US,US West (Oregon),us-west-2,us-west-2c,12/30/2024 16:47,11.4321
US,US West (Oregon),us-west-2,us-west-2b,12/30/2024 17:18,12.48
US,US West (Oregon),us-west-2,us-west-2a,12/30/2024 18:32,11.9783
US,US West (Oregon),us-west-2,us-west-2b,12/30/2024 21:48,12.5142
US,US West (Oregon),us-west-2,us-west-2c,12/30/2024 23:03,11.5009
US,US West (Oregon),us-west-2,us-west-2a,12/31/2024 2:03,11.9369
US,US West (Oregon),us-west-2,us-west-2a,12/31/2024 5:17,11.9514
US,US West (Oregon),us-west-2,us-west-2b,12/31/2024 5:32,12.5412
US,US West (Oregon),us-west-2,us-west-2b,12/31/2024 9:16,12.4991
US,US West (Oregon),us-west-2,us-west-2a,12/31/2024 10:32,12.0393
US,US West (Oregon),us-west-2,us-west-2c,12/31/2024 12:17,11.6471
US,US West (Oregon),us-west-2,us-west-2b,12/31/2024 13:18,12.506
US,US West (Oregon),us-west-2,us-west-2c,12/31/2024 16:04,11.7439
US,US West (Oregon),us-west-2,us-west-2a,12/31/2024 19:02,12.0753
US,US West (Oregon),us-west-2,us-west-2c,12/31/2024 19:48,11.6799
US,US West (Oregon),us-west-2,us-west-2b,12/31/2024 22:02,12.4692
US,US West (Oregon),us-west-2,us-west-2a,1/1/2025 4:03,12.1501
US,US West (Oregon),us-west-2,us-west-2b,1/1/2025 7:02,12.5289
US,US West (Oregon),us-west-2,us-west-2a,1/1/2025 7:32,12.1899
US,US West (Oregon),us-west-2,us-west-2c,1/1/2025 8:47,11.5898
US,US West (Oregon),us-west-2,us-west-2a,1/1/2025 14:02,12.1865
US,US West (Oregon),us-west-2,us-west-2c,1/1/2025 14:32,11.5203
US,US West (Oregon),us-west-2,us-west-2b,1/1/2025 14:47,12.4655
US,US West (Oregon),us-west-2,us-west-2a,1/1/2025 18:46,12.138
US,US West (Oregon),us-west-2,us-west-2c,1/1/2025 21:17,11.4753
US,US West (Oregon),us-west-2,us-west-2a,1/1/2025 22:02,12.2382
US,US West (Oregon),us-west-2,us-west-2b,1/1/2025 23:18,12.5315
US,US West (Oregon),us-west-2,us-west-2c,1/2/2025 2:02,11.5503
US,US West (Oregon),us-west-2,us-west-2a,1/2/2025 5:17,12.2722
US,US West (Oregon),us-west-2,us-west-2c,1/2/2025 6:32,11.6265
US,US West (Oregon),us-west-2,us-west-2b,1/2/2025 8:02,12.628
US,US West (Oregon),us-west-2,us-west-2c,1/2/2025 11:47,11.5541
US,US West (Oregon),us-west-2,us-west-2b,1/2/2025 12:02,12.5275
US,US West (Oregon),us-west-2,us-west-2a,1/2/2025 14:17,12.3374
US,US West (Oregon),us-west-2,us-west-2a,1/2/2025 18:32,12.3651
US,US West (Oregon),us-west-2,us-west-2c,1/2/2025 20:18,11.4603
US,US West (Oregon),us-west-2,us-west-2b,1/2/2025 20:32,12.598
US,US West (Oregon),us-west-2,us-west-2a,1/3/2025 1:02,12.2852
US,US West (Oregon),us-west-2,us-west-2b,1/3/2025 3:17,12.6822
US,US West (Oregon),us-west-2,us-west-2c,1/3/2025 4:17,11.4338
US,US West (Oregon),us-west-2,us-west-2a,1/3/2025 8:32,12.3347
US,US West (Oregon),us-west-2,us-west-2b,1/3/2025 11:48,12.6469
US,US West (Oregon),us-west-2,us-west-2a,1/3/2025 13:18,12.2864
US,US West (Oregon),us-west-2,us-west-2b,1/3/2025 17:17,12.734
US,US West (Oregon),us-west-2,us-west-2c,1/3/2025 18:33,11.4613
US,US West (Oregon),us-west-2,us-west-2a,1/3/2025 19:17,12.3069
US,US West (Oregon),us-west-2,us-west-2b,1/4/2025 0:02,12.7846
US,US West (Oregon),us-west-2,us-west-2c,1/4/2025 0:47,11.5054
US,US West (Oregon),us-west-2,us-west-2a,1/4/2025 1:17,12.3967
US,US West (Oregon),us-west-2,us-west-2b,1/4/2025 7:02,12.7126
US,US West (Oregon),us-west-2,us-west-2c,1/4/2025 9:18,11.5192
US,US West (Oregon),us-west-2,us-west-2a,1/4/2025 9:32,12.4696
US,US West (Oregon),us-west-2,us-west-2b,1/4/2025 11:17,12.5889
US,US West (Oregon),us-west-2,us-west-2c,1/4/2025 16:32,11.5486
US,US West (Oregon),us-west-2,us-west-2b,1/4/2025 16:47,12.6482
US,US West (Oregon),us-west-2,us-west-2a,1/4/2025 18:32,12.477
US,US West (Oregon),us-west-2,us-west-2b,1/4/2025 21:02,12.7086
US,US West (Oregon),us-west-2,us-west-2c,1/4/2025 22:02,11.554
US,US West (Oregon),us-west-2,us-west-2a,1/4/2025 22:17,12.4988
US,US West (Oregon),us-west-2,us-west-2b,1/5/2025 3:32,12.6134
US,US West (Oregon),us-west-2,us-west-2a,1/5/2025 5:47,12.5303
US,US West (Oregon),us-west-2,us-west-2c,1/5/2025 7:02,11.6241
US,US West (Oregon),us-west-2,us-west-2b,1/5/2025 11:03,12.6155
US,US West (Oregon),us-west-2,us-west-2a,1/5/2025 12:48,12.4419
US,US West (Oregon),us-west-2,us-west-2c,1/5/2025 13:47,11.6116
US,US West (Oregon),us-west-2,us-west-2b,1/5/2025 16:03,12.6522
US,US West (Oregon),us-west-2,us-west-2c,1/5/2025 17:17,11.6457
US,US West (Oregon),us-west-2,us-west-2a,1/5/2025 19:47,12.3355
US,US West (Oregon),us-west-2,us-west-2b,1/5/2025 22:17,12.6889
US,US West (Oregon),us-west-2,us-west-2c,1/5/2025 23:33,11.6612
US,US West (Oregon),us-west-2,us-west-2a,1/6/2025 1:17,12.3161
US,US West (Oregon),us-west-2,us-west-2b,1/6/2025 4:17,12.7062
US,US West (Oregon),us-west-2,us-west-2a,1/6/2025 5:33,12.3521
US,US West (Oregon),us-west-2,us-west-2c,1/6/2025 8:18,11.5812
US,US West (Oregon),us-west-2,us-west-2a,1/6/2025 10:32,12.3742
